15-Dec-2021 17:22:25  | FRM | ### | ----------------------------------------------------------------------------
15-Dec-2021 17:22:25  | FRM | ### | LMEx Framework Version: 4.0.0.12
15-Dec-2021 17:22:25  | FRM | ### | LMEx 32Bit
15-Dec-2021 17:22:25  | FRM | ### | LMEx Sensor Version: 1.1.11.3
15-Dec-2021 17:22:25  | FRM | ### | User: MIB1RT
15-Dec-2021 17:22:25  | FRM | ### | User level: EXTENDED
15-Dec-2021 17:22:25  | FRM | ### | Test bench         : CANONLY
15-Dec-2021 17:22:25  | FRM | ### | Host name          : RT-Z0KG0
15-Dec-2021 17:22:25  | FRM | ### | Unibox Id          : 100
15-Dec-2021 17:22:25  | FRM | ### | Mainboard Number   : -1
15-Dec-2021 17:22:25  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
15-Dec-2021 17:22:25  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007765_8D-21-686\04-El._Testing_at_RT_Accel_Gyro(3)\FA_4755
15-Dec-2021 17:22:25  | FRM | ### | Temporary file path: c:\TempMessdaten\\20211215172225\
15-Dec-2021 17:22:25  | FRM | ### | Movejob: deactivated
15-Dec-2021 17:22:25  | FRM | ### | TDMS ByteOrder: BigEndian
15-Dec-2021 17:22:25  | FRM | ### | TDMS language: german
15-Dec-2021 17:22:25  | FRM | ### | ----------------------------------------------------------------------------
15-Dec-2021 17:22:25  | FRM | ### | Info: temporary saving active
15-Dec-2021 17:22:25  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
15-Dec-2021 17:22:25  | FRM | ### | 
15-Dec-2021 17:22:25  | FRM | ### | ----------------------------------------------------------------------------
15-Dec-2021 17:22:25  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
15-Dec-2021 17:22:25  | FRM | ### | ----------------------------------------------------------------------------
15-Dec-2021 17:22:25  | FRM | ### | 
15-Dec-2021 17:22:25  | FRM | ### | Sensor Pos=1 Nr=1
15-Dec-2021 17:22:25  | FRM | ### | Sensor Pos=4 Nr=4755
15-Dec-2021 17:22:25  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
15-Dec-2021 17:22:25  | FRM | ### | Test initializeded
15-Dec-2021 17:22:25  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
15-Dec-2021 17:22:28  | INF | ### | Paranoia power reset (TM)
15-Dec-2021 17:22:30  | SEN | 001 | module_id:8256
15-Dec-2021 17:22:30  | SEN | 001 | SNR:b0b6808707032040
15-Dec-2021 17:22:31  | SEN | 001 | USNR:0000H6K250004064032KY
15-Dec-2021 17:22:32  | INF | ### | CRC 64138 crc read:64138
15-Dec-2021 17:22:32  | INF | ### | SensorNr1
15-Dec-2021 17:22:32  | INF | ### | 
15-Dec-2021 17:22:32  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
15-Dec-2021 17:22:34  | INF | ### | | RATE_X_wodrivewoCM        |      -0.01dps|  0.04dps  | DC <2dps, AC < 0.088dps |
15-Dec-2021 17:23:56  | INF | ### | | acc_trm_dgain_s0_y        |   -7475.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
15-Dec-2021 17:23:56  | INF | ### | | acc_trm_dgain_s0_z        |   -7475.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
15-Dec-2021 17:23:56  | INF | ### | | acc_trm_dgain_s0_x        |   -7475.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
15-Dec-2021 17:23:57  | INF | ### | | a_x_S28_DC_CBIST          |     -43.13LSB|  0.54LSB  | X < DC < X, AC < X |
15-Dec-2021 17:23:57  | INF | ### | | a_y_S28_DC_CBIST          |      33.44LSB|  0.65LSB  | X < DC < X, AC < X |
15-Dec-2021 17:23:57  | INF | ### | | a_z_S28_DC_CBIST          |     209.80LSB|  0.67LSB  | X < DC < X, AC < X |
15-Dec-2021 17:23:57  | INF | ### | | tm_acc_ileak              |       1.00LSB|  0.00LSB  | tm_acc_ileak |
15-Dec-2021 17:23:58  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |     -42.85LSB|  0.76LSB  | X < DC < X, AC < X |
15-Dec-2021 17:23:58  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |      32.07LSB|  1.51LSB  | X < DC < X, AC < X |
15-Dec-2021 17:23:58  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |     207.23LSB|  2.13LSB  | X < DC < X, AC < X |
15-Dec-2021 17:23:58  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |         -0.27|     0.00  | a_x_S28_DC_ILEAK_DIFF |
15-Dec-2021 17:23:58  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |          1.37|     0.00  | a_y_S28_DC_ILEAK_DIFF |
15-Dec-2021 17:23:58  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |          2.58|     0.00  | a_z_S28_DC_ILEAK_DIFF |
15-Dec-2021 17:23:58  | INF | ### | | tm_acc_axis_en            |       5.00LSB|  0.00LSB  | tm_acc_axis_en |
15-Dec-2021 17:23:59  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|     -43.75LSB|  0.63LSB  | X < DC < X, AC < X |
15-Dec-2021 17:23:59  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise|  -31999.02LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:23:59  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|     207.62LSB|  2.18LSB  | X < DC < X, AC < X |
15-Dec-2021 17:23:59  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |          0.90|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
15-Dec-2021 17:23:59  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |      32031.09|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
15-Dec-2021 17:23:59  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |         -0.39|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
15-Dec-2021 17:23:59  | INF | ### | | tm_acc_axis_en            |       7.00LSB|  0.00LSB  | tm_acc_axis_en |
15-Dec-2021 17:24:01  | SEN | 004 | module_id:8
15-Dec-2021 17:24:03  | SEN | 004 | SNR:1401140114011401
15-Dec-2021 17:24:03  | SEN | 004 | USNR:0000UFBSSZ000001020KY
15-Dec-2021 17:24:04  | INF | ### | CRC 10928 crc read:30208
15-Dec-2021 17:24:04  | INF | ### | SensorNr4755
15-Dec-2021 17:24:04  | INF | ### | 
15-Dec-2021 17:24:04  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
15-Dec-2021 17:24:06  | INF | ### | | RATE_X_wodrivewoCM        |     625.12dps|  0.00dps  | DC <2dps, AC < 0.088dps |
15-Dec-2021 17:24:06  | INF | ### | | RATE_Y_wodrivewoCM        |      14.40dps|  0.00dps  | DC <2dps, AC < 0.088dps |
15-Dec-2021 17:24:06  | INF | ### | | RATE_Z_wodrivewoCM        |    3687.50dps|  0.00dps  | DC <2dps, AC < 0.088dps |
15-Dec-2021 17:24:07  | INF | ### | | Quad_X_wodrivewoCM        |     520.91dps|  0.00dps  | comment |
15-Dec-2021 17:24:07  | INF | ### | | Quad_Y_wodrivewoCM        |      12.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:07  | INF | ### | | Quad_Z_wodrivewoCM        |    3072.75dps|  0.00dps  | comment |
15-Dec-2021 17:24:10  | INF | ### | | CV_D_wodrivewoCM in TADC  |      188.47mV|   0.00mV  |  |
15-Dec-2021 17:24:12  | INF | ### | | CV_X_wodrivewoCM in TADC  |      188.47mV|   0.00mV  |  |
15-Dec-2021 17:24:13  | INF | ### | | CV_Y_wodrivewoCM in TADC  |      188.47mV|   0.00mV  |  |
15-Dec-2021 17:24:15  | INF | ### | | CV_Z_wodrivewoCM in TADC  |      188.47mV|   0.00mV  |  |
15-Dec-2021 17:24:16  | INF | ### | | RATE_X_wodrivewoCM_s30    |      -78.14mv|  -0.00mv  | pls compare it with CV_X_wodrivewoCM in TADC |
15-Dec-2021 17:24:16  | INF | ### | | RATE_Y_wodrivewoCM_s30    |        1.80mv|   0.00mv  | pls compare it with CV_Y_wodrivewoCM in TADC |
15-Dec-2021 17:24:16  | INF | ### | | RATE_Z_wodrivewoCM_s30    |     -460.94mv|  -0.00mv  | pls compare it with CV_Z_wodrivewoCM in TADC |
15-Dec-2021 17:24:16  | INF | ### | | S30_CV_X_diff_wodrivewoCM |     -266.62mv|   0.00mv  |  |
15-Dec-2021 17:24:16  | INF | ### | | S30_CV_Y_diff_wodrivewoCM |     -186.67mv|   0.00mv  |  |
15-Dec-2021 17:24:16  | INF | ### | | S30_CV_Z_diff_wodrivewoCM |     -649.41mv|   0.00mv  |  |
15-Dec-2021 17:24:18  | INF | ### | | RATE_X_wodrivewCM         |     625.12dps|  0.00dps  | DC <2dps, AC < 0.1dps |
15-Dec-2021 17:24:18  | INF | ### | | RATE_Y_wodrivewCM         |      14.40dps|  0.00dps  | DC <2dps, AC < 0.1dps |
15-Dec-2021 17:24:18  | INF | ### | | RATE_Z_wodrivewCM         |    3687.50dps|  0.00dps  | DC <2dps, AC < 0.1dps |
15-Dec-2021 17:24:21  | INF | ### | | CV_D_wodrivewCM in TADC   |      188.47mV|   0.00mV  |  |
15-Dec-2021 17:24:22  | INF | ### | | CV_X_wodrivewCM in TADC   |      188.47mV|   0.00mV  |  |
15-Dec-2021 17:24:24  | INF | ### | | CV_Y_wodrivewCM in TADC   |      188.47mV|   0.00mV  |  |
15-Dec-2021 17:24:26  | INF | ### | | CV_Z_wodrivewCM in TADC   |      188.47mV|   0.00mV  |  |
15-Dec-2021 17:24:26  | INF | ### | | CV_D_inTADC_diff          |        0.00mV|   0.00mV  | W/ CM minus W/O CM |
15-Dec-2021 17:24:26  | INF | ### | | CV_X_inTADC_diff          |        0.00mV|   0.00mV  | W/ CM minus W/O CM |
15-Dec-2021 17:24:26  | INF | ### | | CV_Y_inTADC_diff          |        0.00mV|   0.00mV  | W/ CM minus W/O CM |
15-Dec-2021 17:24:26  | INF | ### | | CV_Z_inTADC_diff          |        0.00mV|   0.00mV  | W/ CM minus W/O CM |
15-Dec-2021 17:24:26  | INF | ### | | RATE_X_wodrivewCM_s30     |      -78.14mv|  -0.00mv  | pls compare it with CV_X_wodrivewCM in TADC |
15-Dec-2021 17:24:26  | INF | ### | | RATE_Y_wodrivewCM_s30     |        1.80mv|   0.00mv  | pls compare it with CV_Y_wodrivewCM in TADC |
15-Dec-2021 17:24:27  | INF | ### | | RATE_Z_wodrivewCM_s30     |     -460.94mv|  -0.00mv  | pls compare it with CV_Z_wdrivewoCM in TADC |
15-Dec-2021 17:24:27  | INF | ### | | S30_CV_X_diff_wodrivewCM  |     -266.62mv|   0.00mv  |  |
15-Dec-2021 17:24:27  | INF | ### | | S30_CV_Y_diff_wodrivewCM  |     -186.67mv|   0.00mv  |  |
15-Dec-2021 17:24:27  | INF | ### | | S30_CV_Z_diff_wodrivewCM  |     -649.41mv|   0.00mv  |  |
15-Dec-2021 17:24:29  | INF | ### | | CM_OFFSET_wodrive in TADC |      188.47mV|   0.00mV  |  |
15-Dec-2021 17:24:30  | INF | ### | | Aout(4k_en)               |      376.95mV|   0.00mV  | ^~4k_en=1; cp_cvd=0; \\=> value recovered?~^ |
15-Dec-2021 17:24:30  | INF | ### | | Pout(4k_en)               |      376.95mV|   0.00mV  | ^~4k_en=1; cp_cvd=0; \\=> value recovered?~^ |
15-Dec-2021 17:24:31  | INF | ### | | Aout(4k_en & pd_aa)       |      376.95mV|   0.00mV  | ^~4k_en=1; cp_cvd=0; tst_gyr_pd_aa=1 \\ saturation?~^ |
15-Dec-2021 17:24:32  | INF | ### | | Aout(4k_en & pd_ai)       |      376.95mV|   0.00mV  | ^~4k_en=1; cp_cvd=0; tst_gyr_pd_ai=1 \\ saturation?~^ |
15-Dec-2021 17:24:33  | INF | ### | | Aout normal mode          |      376.95mV|   0.00mV  | ^~default~^ |
15-Dec-2021 17:24:33  | INF | ### | | Normal_Rate_x             |     625.12dps|  0.00dps  | comment |
15-Dec-2021 17:24:33  | INF | ### | | Normal_Rate_y             |      14.40dps|  0.00dps  | comment |
15-Dec-2021 17:24:33  | INF | ### | | Normal_Rate_z             |    3687.50dps|  0.00dps  | comment |
15-Dec-2021 17:24:34  | INF | ### | | Pout normal mode          |      376.95mV|   0.00mV  | ^~default~^ |
15-Dec-2021 17:24:35  | INF | ### | | CM_OFFSET_normal in TADC  |      188.47mV|   0.00mV  |  |
15-Dec-2021 17:24:35  | INF | ### | | AoutTrim                  |      498.83mV|   0.00mV  |  |
15-Dec-2021 17:24:36  | INF | ### | | Aout_s16                  |      376.95mV|   0.00mV  |  |
15-Dec-2021 17:24:36  | INF | ### | | Aout_rel_dev_s16          |     -24.43pct|  0.00pct  |  |
15-Dec-2021 17:24:38  | INF | ### | | S31:CM_in_Sens            |        0.00Au|   0.00Au  | comment |
15-Dec-2021 17:24:38  | INF | ### | | S31:CM_inSens_PD_AI       |        0.00Au|   0.00Au  | comment |
15-Dec-2021 17:24:39  | INF | ### | | S31:CM_inSens_PD_AA       |        0.00Au|   0.00Au  | comment |
15-Dec-2021 17:24:40  | INF | ### | | S31:CM_inSens_PD_AIAA     |        0.00Au|   0.00Au  | comment |
15-Dec-2021 17:24:41  | INF | ### | | CV_D_in_Sens              |    5121.00LSB|  0.00LSB  | comment |
15-Dec-2021 17:24:44  | INF | ### | | GYRO_TAU                  |        0.00ms|   0.00ms  | comment |
15-Dec-2021 17:24:44  | INF | ### | | VCO_freq_measured         |       0.00KHz|  0.00KHz  | it would only work on DKT, get 0 from HMP |
15-Dec-2021 17:24:44  | INF | ### | | VCO_freq_FT               |      27.74KHz|  0.00KHz  |  |
15-Dec-2021 17:24:44  | INF | ### | | VCO_freq_dev              |    27742.00Hz|   0.00Hz  | 100Hz dev max, This data will only be available when the FA script run on DKT |
15-Dec-2021 17:24:45  | INF | ### | | Gyro_rate_raw_x           |     625.12dps|  0.00dps  | comment |
15-Dec-2021 17:24:45  | INF | ### | | Gyro_rate_raw_y           |      14.40dps|  0.00dps  | comment |
15-Dec-2021 17:24:46  | INF | ### | | Gyro_rate_raw_z           |    3687.50dps|  0.00dps  | comment |
15-Dec-2021 17:24:46  | INF | ### | | Quad_q2r_res_x            |     520.91dps|  0.00dps  | comment |
15-Dec-2021 17:24:46  | INF | ### | | Quad_q2r_res_y            |      12.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:46  | INF | ### | | Quad_q2r_res_z            |    3072.75dps|  0.00dps  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Rdiff_cvs_x               |       0.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Rdiff_cvs_y               |       0.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Rdiff_cvs_z               |       0.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Qdiff_cvs_x               |       0.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Qdiff_cvs_y               |       0.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Qdiff_cvs_z               |       0.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Phase_cvs_x               |10000000.00mrad| 0.00mrad  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Phase_cvs_y               |10000000.00mrad| 0.00mrad  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Phase_cvs_z               |10000000.00mrad| 0.00mrad  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Rdiff_x                   |       0.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Rdiff_y                   |       0.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Rdiff_z                   |       0.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Qdiff_x                   |       0.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Qdiff_y                   |       0.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Qdiff_z                   |       0.00dps|  0.00dps  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Phase_TOSK_x              |1000000.00mrad| 0.00mrad  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Phase_TOSK_y              |1000000.00mrad| 0.00mrad  | comment |
15-Dec-2021 17:24:54  | INF | ### | | Phase_TOSK_z              |1000000.00mrad| 0.00mrad  | comment |
15-Dec-2021 17:24:55  | INF | ### | | Post_Rate_x               |     625.12dps|  0.00dps  | comment |
15-Dec-2021 17:24:55  | INF | ### | | Post_Rate_y               |      14.40dps|  0.00dps  | comment |
15-Dec-2021 17:24:55  | INF | ### | | Post_Rate_z               |    3687.50dps|  0.00dps  | comment |
15-Dec-2021 17:24:57  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 0|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:24:57  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 0|          0.00|     0.00  | S23 -> combo |
15-Dec-2021 17:24:57  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 0|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:24:57  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 0|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:24:59  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -3|          2.00|     0.00  | S23 -> combo |
15-Dec-2021 17:24:59  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -3|          0.00|     0.00  | S23 -> combo |
15-Dec-2021 17:24:59  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -3|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:24:59  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -3|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:00  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 3|          3.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:00  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 3|          0.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:00  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 3|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:00  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 3|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:02  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -2|          4.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:02  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -2|          0.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:02  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -2|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:02  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -2|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:04  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 2|          5.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:04  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 2|          0.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:04  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 2|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:04  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 2|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:06  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -1|          6.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:06  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -1|          0.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:06  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -1|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:06  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -1|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:08  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 1|          7.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:08  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 1|          0.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:08  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 1|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:08  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 1|          1.00|     0.00  | S23 -> combo |
15-Dec-2021 17:25:08  | INF | ### | sample trace out files have been created in ;c:\TempMessdaten\\20211215172225\\AoutStartUp_Loop7_Pos4_module_id_8_20211215172506.csv
15-Dec-2021 17:25:09  | INF | ### | | GYRO_STARTUP time         |        1.60ms|   0.00ms  | check only the mean value |
15-Dec-2021 17:25:09  | INF | ### | | ASIC_temp_start           |     35.00degC| 0.00degC  | ^~temperature taken upon start~^ |
15-Dec-2021 17:25:09  | INF | ### | | ASIC_temp_end             |     35.00degC| 0.00degC  | ^~temperature taken at the end~^ |
15-Dec-2021 17:25:09  | INF | ### | 
15-Dec-2021 17:25:11  | INF | ### | Paranoia power reset (TM)
15-Dec-2021 17:25:15  | INF | ### | | a_x_G32_stim_zp1g         |     5000.98mg|   0.00mg  | -20mg < DC < 20 mg, AC < 2 mg |
15-Dec-2021 17:25:15  | INF | ### | | a_y_G32_stim_zp1g         |      115.23mg|   0.00mg  | -20mg < DC < 20 mg, AC < 2 mg |
15-Dec-2021 17:25:15  | INF | ### | | a_z_G32_stim_zp1g         |    29500.00mg|   0.00mg  | 900mg < DC < 1100 mg, AC < 2 mg |
15-Dec-2021 17:25:15  | INF | ### | | a_x_G16_stim_zp1g         |     5000.98mg|   0.00mg  | -20mg < DC < 20 mg, AC < 2 mg |
15-Dec-2021 17:25:16  | INF | ### | | a_y_G16_stim_zp1g         |      115.23mg|   0.00mg  | -20mg < DC < 20 mg, AC < 2 mg |
15-Dec-2021 17:25:16  | INF | ### | | a_z_G16_stim_zp1g         |    29500.00mg|   0.00mg  | 900mg < DC < 1100 mg, AC < 2 mg |
15-Dec-2021 17:25:16  | INF | ### | | a_x_stim_zp1g_pre_bite    |     5000.98mg|   0.00mg  | -20mg < DC < 20 mg, AC < 2 mg |
15-Dec-2021 17:25:16  | INF | ### | | a_y_stim_zp1g_pre_bite    |      115.23mg|   0.00mg  | -20mg < DC < 20 mg, AC < 2 mg |
15-Dec-2021 17:25:16  | INF | ### | | a_z_stim_zp1g_pre_bite    |    29500.00mg|   0.00mg  | 980mg < DC < 1020 mg, AC < 2 mg |
15-Dec-2021 17:25:17  | INF | ### | | a_x_stim_zp1g_bite_sign0  |     5000.98mg|   0.00mg  | 3000mg < DC < 7000 mg |
15-Dec-2021 17:25:18  | INF | ### | | a_y_stim_zp1g_bite_sign0  |      115.23mg|   0.00mg  | -6500mg < DC < -2000 mg |
15-Dec-2021 17:25:18  | INF | ### | | a_z_stim_zp1g_bite_sign0  |    29500.00mg|   0.00mg  | -5000mg < DC < -2000 mg |
15-Dec-2021 17:25:18  | INF | ### | | a_x_stim_zp1g_bite_sign1  |     5000.98mg|   0.00mg  | -7000mg < DC < -3000 mg |
15-Dec-2021 17:25:18  | INF | ### | | a_y_stim_zp1g_bite_sign1  |      115.23mg|   0.00mg  | 2000mg < DC < 6500 mg |
15-Dec-2021 17:25:19  | INF | ### | | a_z_stim_zp1g_bite_sign1  |    29500.00mg|   0.00mg  | 4000mg < DC < 7000 mg |
15-Dec-2021 17:25:20  | INF | ### | | a_x_stim_zp1g_post_bite   |     5000.98mg|   0.00mg  | -20mg < DC < 20 mg, AC < 2 mg |
15-Dec-2021 17:25:20  | INF | ### | | a_y_stim_zp1g_post_bite   |      115.23mg|   0.00mg  | -20mg < DC < 20 mg, AC < 2 mg |
15-Dec-2021 17:25:20  | INF | ### | | a_z_stim_zp1g_post_bite   |    29500.00mg|   0.00mg  | 980mg < DC < 1020 mg, AC < 2 mg |
15-Dec-2021 17:25:20  | INF | ### | | a_x_stim_zp1g_bite_sum    |        0.00mg|   0.00mg  | 3750mg < DC < 3750mg |
15-Dec-2021 17:25:20  | INF | ### | | a_y_stim_zp1g_bite_sum    |        0.00mg|   0.00mg  | 3750mg < DC < 3750mg |
15-Dec-2021 17:25:20  | INF | ### | | a_z_stim_zp1g_bite_sum    |        0.00mg|   0.00mg  | 3750mg < DC < 3750mg |
15-Dec-2021 17:25:20  | INF | ### | | a_x_stim_zp1g_bite_diff   |        0.00mg|   0.00mg  | 6500mg < DC < 13000mg |
15-Dec-2021 17:25:20  | INF | ### | | a_y_stim_zp1g_bite_diff   |        0.00mg|   0.00mg  | -12000mg < DC < -5500mg |
15-Dec-2021 17:25:20  | INF | ### | | a_z_stim_zp1g_bite_diff   |        0.00mg|   0.00mg  | -11500mg < DC < -7000mg |
15-Dec-2021 17:25:20  | INF | ### | | a_x_stim_zp1g_prepost_bite|        0.00mg|   0.00mg  | -10 mg < DC < 10mg |
15-Dec-2021 17:25:20  | INF | ### | | a_y_stim_zp1g_prepost_bite|        0.00mg|   0.00mg  | -10 mg < DC < 10mg |
15-Dec-2021 17:25:20  | INF | ### | | a_z_stim_zp1g_prepost_bite|        0.00mg|   0.00mg  | -10 mg < DC < 10mg |
15-Dec-2021 17:25:22  | INF | ### | | a_x_S28_SC_Sensor_Mode    |    5000.98LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:22  | INF | ### | | a_y_S28_SC_Sensor_Mode    |     115.23LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:22  | INF | ### | | a_z_S28_SC_Sensor_Mode    |   29500.00LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:23  | INF | ### | | a_x_S28_SC_CBIST          |    5000.98LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:23  | INF | ### | | a_y_S28_SC_CBIST          |     115.23LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:23  | INF | ### | | a_z_S28_SC_CBIST          |   29500.00LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:24  | INF | ### | | NSF_S28_x                 |          1.00|     0.00  | NSF_S28_x |
15-Dec-2021 17:25:24  | INF | ### | | NSF_S28_y                 |          1.00|     0.00  | NSF_S28_y |
15-Dec-2021 17:25:24  | INF | ### | | NSF_S28_z                 |          1.00|     0.00  | NSF_S28_z |
15-Dec-2021 17:25:24  | INF | ### | | a_x_S28_DC_SC_CBIST       |    5000.98LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:24  | INF | ### | | a_y_S28_DC_SC_CBIST       |     115.23LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:24  | INF | ### | | a_z_S28_DC_SC_CBIST       |   29500.00LSB|  0.00LSB  | X < DC < X, AC < X |
15-Dec-2021 17:25:24  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |          0.00|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
