31-Jan-2022 15:29:29  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 15:29:29  | FRM | ### | LMEx Framework Version: 4.0.0.12
31-Jan-2022 15:29:29  | FRM | ### | LMEx 32Bit
31-Jan-2022 15:29:29  | FRM | ### | LMEx Sensor Version: 1.1.11.3
31-Jan-2022 15:29:29  | FRM | ### | User: MIB1RT
31-Jan-2022 15:29:29  | FRM | ### | User level: EXTENDED
31-Jan-2022 15:29:29  | FRM | ### | Test bench         : CANONLY
31-Jan-2022 15:29:29  | FRM | ### | Host name          : RT-Z0KG0
31-Jan-2022 15:29:29  | FRM | ### | Unibox Id          : 100
31-Jan-2022 15:29:29  | FRM | ### | Mainboard Number   : -1
31-Jan-2022 15:29:29  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
31-Jan-2022 15:29:29  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007969_8D-22-051\04-El._Testing_at_RT_Accel_Gyro(3)\01_meas\FA_afterDrops
31-Jan-2022 15:29:29  | FRM | ### | Temporary file path: c:\TempMessdaten\\20220131152929\
31-Jan-2022 15:29:29  | FRM | ### | Movejob: deactivated
31-Jan-2022 15:29:29  | FRM | ### | TDMS ByteOrder: BigEndian
31-Jan-2022 15:29:29  | FRM | ### | TDMS language: german
31-Jan-2022 15:29:29  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 15:29:29  | FRM | ### | Info: temporary saving active
31-Jan-2022 15:29:29  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
31-Jan-2022 15:29:29  | FRM | ### | 
31-Jan-2022 15:29:29  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 15:29:29  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
31-Jan-2022 15:29:29  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 15:29:29  | FRM | ### | 
31-Jan-2022 15:29:29  | FRM | ### | Sensor Pos=1 Nr=1
31-Jan-2022 15:29:29  | FRM | ### | Sensor Pos=2 Nr=4922
31-Jan-2022 15:29:29  | FRM | ### | Sensor Pos=3 Nr=4923
31-Jan-2022 15:29:29  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
31-Jan-2022 15:29:29  | FRM | ### | Test initializeded
31-Jan-2022 15:29:29  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
31-Jan-2022 15:29:31  | INF | ### | Paranoia power reset (TM)
31-Jan-2022 15:29:33  | SEN | 001 | module_id:4911
31-Jan-2022 15:29:33  | SEN | 001 | SNR:b0b680870703132f
31-Jan-2022 15:29:34  | SEN | 001 | USNR:0000H6K250004047019KY
31-Jan-2022 15:29:34  | INF | ### | CRC 57365 crc read:57365
31-Jan-2022 15:29:34  | INF | ### | SensorNr1
31-Jan-2022 15:29:34  | INF | ### | 
31-Jan-2022 15:29:34  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
31-Jan-2022 15:29:36  | INF | ### | | RATE_X_wodrivewoCM        |     -0.086dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:30:50  | INF | ### | | a_z_S28_SC_CBIST          | -23582.930LSB|  1.01LSB  | X < DC < X, AC < X |
31-Jan-2022 15:30:50  | INF | ### | | NSF_S28_x                 |         0.918|     0.00  | NSF_S28_x |
31-Jan-2022 15:30:50  | INF | ### | | NSF_S28_y                 |         0.905|     0.00  | NSF_S28_y |
31-Jan-2022 15:30:50  | INF | ### | | NSF_S28_z                 |         0.943|     0.00  | NSF_S28_z |
31-Jan-2022 15:30:51  | INF | ### | | a_x_S28_DC_SC_CBIST       |     55.117LSB|  0.94LSB  | X < DC < X, AC < X |
31-Jan-2022 15:30:51  | INF | ### | | a_y_S28_DC_SC_CBIST       |    -47.852LSB|  1.02LSB  | X < DC < X, AC < X |
31-Jan-2022 15:30:51  | INF | ### | | a_z_S28_DC_SC_CBIST       |    -84.453LSB|  0.50LSB  | X < DC < X, AC < X |
31-Jan-2022 15:30:51  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |         0.862|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
31-Jan-2022 15:30:51  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |         0.920|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
31-Jan-2022 15:30:51  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |         0.469|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
31-Jan-2022 15:30:51  | INF | ### | | c_odr_trim_current        |        -1.000|     0.00  | c_odr_trim_current |
31-Jan-2022 15:30:52  | INF | ### | | acc_trm_dgain_s0_y        |  -7440.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 15:30:52  | INF | ### | | acc_trm_dgain_s0_z        |  -7440.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 15:30:52  | INF | ### | | acc_trm_dgain_s0_x        |  -7440.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 15:30:52  | INF | ### | | a_x_S28_DC_CBIST          |     40.234LSB|  0.56LSB  | X < DC < X, AC < X |
31-Jan-2022 15:30:52  | INF | ### | | a_y_S28_DC_CBIST          |    -34.258LSB|  0.48LSB  | X < DC < X, AC < X |
31-Jan-2022 15:30:52  | INF | ### | | a_z_S28_DC_CBIST          |    -63.750LSB|  0.45LSB  | X < DC < X, AC < X |
31-Jan-2022 15:30:53  | INF | ### | | tm_acc_ileak              |      1.000LSB|  0.00LSB  | tm_acc_ileak |
31-Jan-2022 15:30:53  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |     40.508LSB|  0.64LSB  | X < DC < X, AC < X |
31-Jan-2022 15:30:53  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |    -35.781LSB|  1.01LSB  | X < DC < X, AC < X |
31-Jan-2022 15:30:53  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |    -65.000LSB|  1.57LSB  | X < DC < X, AC < X |
31-Jan-2022 15:30:53  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |        -0.273|     0.00  | a_x_S28_DC_ILEAK_DIFF |
31-Jan-2022 15:30:53  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |         1.523|     0.00  | a_y_S28_DC_ILEAK_DIFF |
31-Jan-2022 15:30:53  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |         1.250|     0.00  | a_z_S28_DC_ILEAK_DIFF |
31-Jan-2022 15:30:54  | INF | ### | | tm_acc_axis_en            |      5.000LSB|  0.00LSB  | tm_acc_axis_en |
31-Jan-2022 15:30:54  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|     39.922LSB|  0.65LSB  | X < DC < X, AC < X |
31-Jan-2022 15:30:54  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise| -15515.625LSB|  0.00LSB  | X < DC < X, AC < X |
31-Jan-2022 15:30:54  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|    -65.195LSB|  1.77LSB  | X < DC < X, AC < X |
31-Jan-2022 15:30:54  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |         0.586|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 15:30:54  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |     15479.844|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 15:30:54  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |         0.195|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 15:30:54  | INF | ### | | tm_acc_axis_en            |      7.000LSB|  0.00LSB  | tm_acc_axis_en |
31-Jan-2022 15:30:56  | SEN | 002 | module_id:15680
31-Jan-2022 15:30:56  | SEN | 002 | SNR:ae6a72c807053d40
31-Jan-2022 15:30:56  | SEN | 002 | USNR:0000H2MG94022064061KY
31-Jan-2022 15:30:57  | INF | ### | CRC 17433 crc read:17433
31-Jan-2022 15:30:57  | INF | ### | SensorNr4922
31-Jan-2022 15:30:57  | INF | ### | 
31-Jan-2022 15:30:57  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
31-Jan-2022 15:30:59  | INF | ### | | RATE_X_wodrivewoCM        |     -0.049dps|  0.05dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:30:59  | INF | ### | | RATE_Y_wodrivewoCM        |      0.089dps|  0.06dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:30:59  | INF | ### | | RATE_Z_wodrivewoCM        |     -0.004dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:31:00  | INF | ### | | Quad_X_wodrivewoCM        |      1.104dps|  0.26dps  | -4dps< DC <4dps, AC < 0.8dps |
31-Jan-2022 15:31:00  | INF | ### | | Quad_Y_wodrivewoCM        |      1.119dps|  0.18dps  | -4dps< DC <4dps, AC < 0.8dps |
31-Jan-2022 15:31:00  | INF | ### | | Quad_Z_wodrivewoCM        |     -0.661dps|  0.31dps  | -4dps< DC <4dps, AC < 0.8dps |
31-Jan-2022 15:31:04  | INF | ### | | CV_D_wodrivewoCM in TADC  |       0.802mV|   0.13mV  | -50mV< DC <50mV, AC < 5mV |
31-Jan-2022 15:31:05  | INF | ### | | CV_X_wodrivewoCM in TADC  |       7.147mV|   0.28mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 15:31:06  | INF | ### | | CV_Y_wodrivewoCM in TADC  |      -4.707mV|   0.31mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 15:31:08  | INF | ### | | CV_Z_wodrivewoCM in TADC  |     -18.430mV|   0.41mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 15:31:11  | INF | ### | | RATE_X_wodrivewCM         |     -0.029dps|  0.05dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:31:11  | INF | ### | | RATE_Y_wodrivewCM         |      0.061dps|  0.05dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:31:11  | INF | ### | | RATE_Z_wodrivewCM         |     -0.010dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:31:14  | INF | ### | | CV_D_wodrivewCM in TADC   |       0.654mV|   0.14mV  | -50mV< DC <50mV, AC < 5mV |
31-Jan-2022 15:31:15  | INF | ### | | CV_X_wodrivewCM in TADC   |       6.813mV|   0.29mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 15:31:17  | INF | ### | | CV_Y_wodrivewCM in TADC   |      -4.822mV|   0.21mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 15:31:18  | INF | ### | | CV_Z_wodrivewCM in TADC   |     -18.579mV|   0.38mV  | -150mV< DC <150mV, AC < 5mV |
31-Jan-2022 15:31:18  | INF | ### | | CV_D_inTADC_diff          |      -0.149mV|   0.00mV  | -2mV< DC <2mV |
31-Jan-2022 15:31:18  | INF | ### | | CV_X_inTADC_diff          |      -0.333mV|   0.00mV  | -2mV< DC <2mV |
31-Jan-2022 15:31:18  | INF | ### | | CV_Y_inTADC_diff          |      -0.116mV|   0.00mV  | -2mV< DC <2mV |
31-Jan-2022 15:31:18  | INF | ### | | CV_Z_inTADC_diff          |      -0.149mV|   0.00mV  | -2mV< DC <2mV |
31-Jan-2022 15:31:21  | INF | ### | | CM_OFFSET_wodrive in TADC |       3.532mV|   0.13mV  | -50mV< DC <50mV, AC < 5mV |
31-Jan-2022 15:31:22  | INF | ### | | Aout(4k_en)               |     339.095mV|   1.82mV  | 50mV< DC <550mV, AC < 7.5mV |
31-Jan-2022 15:31:22  | INF | ### | | Pout(4k_en)               |     -85.680mV|   0.16mV  | -300mV< DC <300mV, AC < 2mV |
31-Jan-2022 15:31:23  | INF | ### | | Aout(4k_en & pd_aa)       |     674.827mV|   2.31mV  | 100mV< DC <1100mV, AC < 7.5mV |
31-Jan-2022 15:31:24  | INF | ### | | Aout(4k_en & pd_ai)       |     669.535mV|   1.83mV  | 100mV< DC <1100mV, AC < 7.5mV |
31-Jan-2022 15:31:25  | INF | ### | | Aout normal mode          |     680.278mV|   2.31mV  | 100mV< DC <1100mV, AC < 7.5mV |
31-Jan-2022 15:31:25  | INF | ### | | Pout normal mode          |     -80.918mV|   0.15mV  | -300mV< DC <300mV, AC < 2mV |
31-Jan-2022 15:31:25  | INF | ### | | asymm_pout_4um_diff       |      -4.762mV|   0.00mV  | -10mV< DC <-0.5mV |
31-Jan-2022 15:31:25  | INF | ### | | asymm_aout_4um_ratio      |         0.498|     0.00  | 0.49< DC <0.51 |
31-Jan-2022 15:31:25  | INF | ### | | asymm_aout_pdaaai_ratio   |         1.008|     0.00  | 0.975< DC <1.025 |
31-Jan-2022 15:31:25  | INF | ### | | Normal_Rate_x             |      0.312dps|  0.06dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 15:31:26  | INF | ### | | Normal_Rate_y             |     -0.023dps|  0.06dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 15:31:26  | INF | ### | | Normal_Rate_z             |      0.118dps|  0.05dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 15:31:27  | INF | ### | | CM_OFFSET_normal in TADC  |       3.604mV|   0.12mV  | 50mV< DC <550mV, AC < 7.5mV |
31-Jan-2022 15:31:27  | INF | ### | | AoutTrim                  |     685.156mV|   0.00mV  | 100mV< DC <1100mV |
31-Jan-2022 15:31:28  | INF | ### | | Aout_s16                  |     679.855mV|   0.00mV  | 200mV< DC <1100mV |
31-Jan-2022 15:31:28  | INF | ### | | Aout_rel_dev_s16          |     -0.774pct|  0.00pct  | -3pct< DC <3pct |
31-Jan-2022 15:31:30  | INF | ### | | S31:CM_in_Sens            |       0.044Au|   0.06Au  | -5Au< DC <5Au, AC < 0.2Au |
31-Jan-2022 15:31:30  | INF | ### | | S31:CM_inSens_PD_AI       |       0.432Au|   0.05Au  | -5Au< DC <5Au, AC < 0.2Au |
31-Jan-2022 15:31:31  | INF | ### | | S31:CM_inSens_PD_AA       |      -0.361Au|   0.07Au  | -5Au< DC <5Au, AC < 0.2Au |
31-Jan-2022 15:31:32  | INF | ### | | S31:CM_inSens_PD_AIAA     |       0.026Au|   0.05Au  | -5Au< DC <5Au, AC < 0.2Au |
31-Jan-2022 15:31:33  | INF | ### | | CV_D_in_Sens              |  23275.530LSB|  2.24LSB  | abs(DC) > 20000LSB, AC < 5LSB |
31-Jan-2022 15:31:36  | INF | ### | | GYRO_TAU                  |      70.458ms|   0.00ms  | 40ms< DC <100ms |
31-Jan-2022 15:31:36  | INF | ### | | VCO_freq_measured         |      0.000KHz|  0.00KHz  | 22.5KHz< DC <27.500KHz |
31-Jan-2022 15:31:36  | INF | ### | | VCO_freq_FT               |     25.631KHz|  0.00KHz  | 22.5KHz< DC <27.500KHz |
31-Jan-2022 15:31:36  | INF | ### | | VCO_freq_dev              |   25631.200Hz|   0.00Hz  | -100Hz< DC <100Hz |
31-Jan-2022 15:31:37  | INF | ### | | Gyro_rate_raw_x           |      4.947dps|  0.07dps  | -100dps< DC <100dps, AC < 0.2dps |
31-Jan-2022 15:31:37  | INF | ### | | Gyro_rate_raw_y           |     -1.144dps|  0.03dps  | -100dps< DC <100dps, AC < 0.2dps |
31-Jan-2022 15:31:37  | INF | ### | | Gyro_rate_raw_z           |      5.862dps|  0.04dps  | -100dps< DC <100dps, AC < 0.2dps |
31-Jan-2022 15:31:38  | INF | ### | | Quad_q2r_res_x            |    -62.281dps|  0.53dps  | -3000dps< DC <3000dps, AC < 10dps |
31-Jan-2022 15:31:38  | INF | ### | | Quad_q2r_res_y            |   -324.504dps|  0.08dps  | -3000dps< DC <3000dps, AC < 10dps |
31-Jan-2022 15:31:38  | INF | ### | | Quad_q2r_res_z            |   -179.033dps|  0.77dps  | -3000dps< DC <3000dps, AC < 10dps |
31-Jan-2022 15:31:45  | INF | ### | | Rdiff_cvs_x               |      0.550dps|  0.00dps  | -5dps< DC <5dps |
31-Jan-2022 15:31:45  | INF | ### | | Rdiff_cvs_y               |      1.115dps|  0.00dps  | -5dps< DC <5dps |
31-Jan-2022 15:31:45  | INF | ### | | Rdiff_cvs_z               |      0.152dps|  0.00dps  | -5dps< DC <5dps |
31-Jan-2022 15:31:45  | INF | ### | | Qdiff_cvs_x               |  -1880.870dps|  0.00dps  | -6000dps< DC <-200dps |
31-Jan-2022 15:31:45  | INF | ### | | Qdiff_cvs_y               |  -2373.163dps|  0.00dps  | -6000dps< DC <-200dps |
31-Jan-2022 15:31:45  | INF | ### | | Qdiff_cvs_z               |   1458.031dps|  0.00dps  | 200dps< DC <6000dps |
31-Jan-2022 15:31:45  | INF | ### | | Phase_cvs_x               |    -0.292mrad| 0.00mrad  | -10mrad< DC <10mrad |
31-Jan-2022 15:31:45  | INF | ### | | Phase_cvs_y               |    -0.470mrad| 0.00mrad  | -10mrad< DC <10mrad |
31-Jan-2022 15:31:45  | INF | ### | | Phase_cvs_z               |     0.104mrad| 0.00mrad  | -10mrad< DC <10mrad |
31-Jan-2022 15:31:45  | INF | ### | | Rdiff_x                   |      0.292dps|  0.00dps  | 0.01dps< DC <5dps |
31-Jan-2022 15:31:45  | INF | ### | | Rdiff_y                   |     -0.728dps|  0.00dps  | -5dps< DC <-0.01dps |
31-Jan-2022 15:31:45  | INF | ### | | Rdiff_z                   |      0.700dps|  0.00dps  | 0.01dps< DC <5dps |
31-Jan-2022 15:31:45  | INF | ### | | Qdiff_x                   |   -181.442dps|  0.00dps  | -248dps< DC <-120dps |
31-Jan-2022 15:31:45  | INF | ### | | Qdiff_y                   |    200.275dps|  0.00dps  | 140dps< DC <268dps |
31-Jan-2022 15:31:45  | INF | ### | | Qdiff_z                   |   -368.359dps|  0.00dps  | -464dps< DC <-272dps |
31-Jan-2022 15:31:45  | INF | ### | | Phase_TOSK_x              |    -1.611mrad| 0.00mrad  | -5mrad< DC <-0.1mrad |
31-Jan-2022 15:31:45  | INF | ### | | Phase_TOSK_y              |    -3.634mrad| 0.00mrad  | -7mrad< DC <-0.1mrad |
31-Jan-2022 15:31:45  | INF | ### | | Phase_TOSK_z              |    -1.901mrad| 0.00mrad  | -5mrad< DC <-0.1mrad |
31-Jan-2022 15:31:45  | INF | ### | | QDIFFtrim_X               |    182.250dps|  0.00dps  |   |
31-Jan-2022 15:31:45  | INF | ### | | QDIFFtrim_Y               |    200.600dps|  0.00dps  |   |
31-Jan-2022 15:31:45  | INF | ### | | QDIFFtrim_Z               |    370.500dps|  0.00dps  |   |
31-Jan-2022 15:31:45  | INF | ### | | Qdiff_dev_X               |     -0.808dps|  0.00dps  |   |
31-Jan-2022 15:31:45  | INF | ### | | Qdiff_dev_Y               |     -0.325dps|  0.00dps  |   |
31-Jan-2022 15:31:45  | INF | ### | | Qdiff_dev_Z               |     -2.141dps|  0.00dps  |   |
31-Jan-2022 15:31:45  | INF | ### | | Qdiff_rel_dev_X           |     -0.443pct|  0.00pct  | -3 pct < DC < 3 pct |
31-Jan-2022 15:31:45  | INF | ### | | Qdiff_rel_dev_Y           |     -0.162pct|  0.00pct  | -3 pct < DC < 3 pct |
31-Jan-2022 15:31:45  | INF | ### | | Qdiff_rel_dev_Z           |     -0.578pct|  0.00pct  | -3 pct < DC < 3 pct |
31-Jan-2022 15:31:45  | INF | ### | | Post_Rate_x               |      0.309dps|  0.06dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 15:31:45  | INF | ### | | Post_Rate_y               |     -0.021dps|  0.06dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 15:31:45  | INF | ### | | Post_Rate_z               |     -0.106dps|  0.05dps  | -25dps< DC <25dps, AC < 0.2dps |
31-Jan-2022 15:31:47  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 0|         1.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:47  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 0|        12.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:47  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 0|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:47  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 0|        28.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:49  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -3|         2.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:49  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -3|        12.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:49  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -3|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:49  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -3|        28.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:51  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 3|         3.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:51  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 3|        13.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:51  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 3|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:51  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 3|        28.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:53  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -2|         4.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:53  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -2|        11.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:53  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -2|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:53  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -2|        26.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:54  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 2|         5.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:54  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 2|         8.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:54  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 2|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:54  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 2|        26.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:56  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -1|         6.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:56  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -1|         9.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:56  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -1|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:56  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -1|        25.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:58  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 1|         7.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:58  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 1|        13.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:58  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 1|         0.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:58  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 1|        27.000|     0.00  | S23 -> combo |
31-Jan-2022 15:31:58  | INF | ### | sample trace out files have been created in ;c:\TempMessdaten\\20220131152929\\AoutStartUp_Loop7_Pos2_module_id_15680_20220131153156.csv
31-Jan-2022 15:31:59  | INF | ### | | GYRO_STARTUP time         |      30.975ms|   0.00ms  | 15 ms< DC <40 ms |
31-Jan-2022 15:31:59  | INF | ### | | ASIC_temp_start           |    20.197degC| 0.01degC  | 15 degC< DC <30 degC |
31-Jan-2022 15:31:59  | INF | ### | | ASIC_temp_end             |    20.339degC| 0.01degC  | 15 degC< DC <30 degC |
31-Jan-2022 15:31:59  | INF | ### | 
31-Jan-2022 15:32:01  | INF | ### | Paranoia power reset (TM)
31-Jan-2022 15:32:05  | INF | ### | | a_x_G32_stim_zp1g         |      -5.820mg|   2.45mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:32:05  | INF | ### | | a_y_G32_stim_zp1g         |      -8.047mg|   2.30mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:32:05  | INF | ### | | a_z_G32_stim_zp1g         |     999.414mg|   2.61mg  | 900mg < DC < 1100 mg, AC < 2 mg |
31-Jan-2022 15:32:06  | INF | ### | | a_x_G16_stim_zp1g         |      -4.668mg|   1.88mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:32:06  | INF | ### | | a_y_G16_stim_zp1g         |      -8.555mg|   1.84mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:32:06  | INF | ### | | a_z_G16_stim_zp1g         |    1000.957mg|   2.41mg  | 900mg < DC < 1100 mg, AC < 2 mg |
31-Jan-2022 15:32:07  | INF | ### | | a_x_stim_zp1g_pre_bite    |      -1.875mg|   2.39mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:32:07  | INF | ### | | a_y_stim_zp1g_pre_bite    |      -8.008mg|   2.57mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:32:07  | INF | ### | | a_z_stim_zp1g_pre_bite    |     996.133mg|   2.90mg  | 980mg < DC < 1020 mg, AC < 2 mg |
31-Jan-2022 15:32:07  | INF | ### | | a_x_stim_zp1g_bite_sign0  |    4803.945mg|   1.47mg  | 3000mg < DC < 7000 mg |
31-Jan-2022 15:32:07  | INF | ### | | a_y_stim_zp1g_bite_sign0  |   -4490.313mg|   1.52mg  | -6500mg < DC < -2000 mg |
31-Jan-2022 15:32:07  | INF | ### | | a_z_stim_zp1g_bite_sign0  |   -3180.898mg|   1.07mg  | -5000mg < DC < -2000 mg |
31-Jan-2022 15:32:08  | INF | ### | | a_x_stim_zp1g_bite_sign1  |   -4984.258mg|   1.50mg  | -7000mg < DC < -3000 mg |
31-Jan-2022 15:32:08  | INF | ### | | a_y_stim_zp1g_bite_sign1  |    4107.656mg|   1.42mg  | 2000mg < DC < 6500 mg |
31-Jan-2022 15:32:08  | INF | ### | | a_z_stim_zp1g_bite_sign1  |    5484.453mg|   1.29mg  | 4000mg < DC < 7000 mg |
31-Jan-2022 15:32:10  | INF | ### | | a_x_stim_zp1g_post_bite   |      -1.719mg|   1.65mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:32:10  | INF | ### | | a_y_stim_zp1g_post_bite   |      -7.734mg|   1.46mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:32:10  | INF | ### | | a_z_stim_zp1g_post_bite   |     996.094mg|   1.74mg  | 980mg < DC < 1020 mg, AC < 2 mg |
31-Jan-2022 15:32:10  | INF | ### | | a_x_stim_zp1g_bite_sum    |    -176.563mg|   0.00mg  | 3750mg < DC < 3750mg |
